,datetime_timestamp,component,LM_handleNegCoreTempDegC,LM_handlePosCoreTempDegC,LM_pcbaTempDegC,LM_powerLimit,alert_name
155,2022-03-14 08:59:24.088,1396988257,-184.4335897662964,30.21557921330243,36.97460512183021,20.44787018464737,LM_a191_negTempRationality
156,2022-03-14 08:59:36.188,1396988257,-4.878018275241393,29.305741078170552,37.379716914458,20.405698674019003,LM_a141_cableTempImbalance
157,2022-03-14 08:59:40.288,1396988257,-4.878018275241393,29.305741078170552,36.80128859713712,20.171225851571474,LM_a191_negTempRationality
158,2022-03-14 08:59:42.187,1396988257,-4.878018275241393,29.305741078170552,36.80128859713712,20.171225851571474,LM_a141_cableTempImbalance
159,2022-03-14 09:06:22.969,1396988257,17.06597308508575,29.729345706736503,36.73286221569847,20.356616519694885,LM_a141_cableTempImbalance
160,2022-03-14 10:29:43.558,1396988257,17.06597308508575,29.729345706736503,36.73286221569847,20.98313752794989,LM_a188_negTempOT
161,2022-03-14 10:29:44.659,1396988257,17.06597308508575,29.729345706736503,36.73286221569847,20.98313752794989,LM_a141_cableTempImbalance
162,2022-03-14 10:29:45.758,1396988257,20.22953774304914,38.02092339994317,41.98670066868628,20.98313752794989,LM_a191_negTempRationality
163,2022-03-14 10:29:48.259,1396988257,20.22953774304914,38.02092339994317,41.98670066868628,20.45289920504297,LM_a141_cableTempImbalance
164,2022-03-14 10:29:49.358,1396988257,20.22953774304914,38.02092339994317,41.98670066868628,20.45289920504297,LM_a191_negTempRationality
165,2022-03-14 10:30:52.956,1396988257,-184.0431958163544,36.71488380171864,42.09486920583969,20.62129272343171,LM_a141_cableTempImbalance
166,2022-03-14 10:31:02.056,1396988257,3.396327777788819,37.55656117482411,42.01474052439353,20.27174188240611,LM_a191_negTempRationality
167,2022-03-14 10:32:41.753,1396988257,-184.5546789541325,36.55650646238358,42.34383488608337,20.046515037747312,LM_a141_cableTempImbalance
